WAVE,FLUX,ERROR
1135.6012008413672,1.2041478157043457,0.2613774240016937
1135.631093173474,0.8043051362037659,0.22166047990322113
1135.660985505581,1.163155198097229,0.2523353397846222
1135.6908778376878,0.8016660809516907,0.22153490781784058
1135.7207701697946,0.8976361155509949,0.23022422194480896
1135.7506625019014,1.3205816745758057,0.264691561460495
1135.7805548340082,1.1889381408691406,0.25392696261405945
1135.8104471661152,0.8629569411277771,0.22676017880439758
1135.840339498222,0.8300400972366333,0.2234514355659485
1135.8702318303287,0.6018893122673035,0.20055149495601654
1135.9001241624355,0.795097827911377,0.2197388857603073
1135.9300164945423,1.0856298208236694,0.24531354010105133
1135.9599088266493,0.9550158381462097,0.23445601761341095
1135.989801158756,1.1479486227035522,0.2497875690460205
1136.019693490863,0.8562194108963013,0.22495688498020172
1136.0495858229697,0.790955126285553,0.21886126697063446
1136.0794781550765,0.9510761499404907,0.23242996633052826
1136.1093704871835,1.1756845712661743,0.25139614939689636
1136.1392628192903,0.9491842985153198,0.23286323249340057
1136.169155151397,1.0460015535354614,0.24044187366962433
1136.1990474835038,0.7553405165672302,0.21478696167469025
1136.2289398156106,0.9472557902336121,0.2322932481765747
1136.2588321477176,1.1060011386871338,0.24535787105560303
1136.2887244798244,0.8169371485710144,0.22035789489746094
1136.3186168119312,1.039542555809021,0.23947660624980927
1136.348509144038,1.0387365818023682,0.23860423266887665
1136.3784014761447,1.0059012174606323,0.2367178350687027
1136.4082938082518,1.0044714212417603,0.23665866255760193
1136.4381861403585,1.1940326690673828,0.2512807548046112
1136.4680784724653,1.00300931930542,0.23611676692962646
1136.497970804572,1.129309892654419,0.24620091915130615
1136.527863136679,1.000802755355835,0.2353115826845169
1136.557755468786,0.9681164026260376,0.23268359899520874
1136.5876478008927,0.7456526756286621,0.21245962381362915
1136.6175401329995,1.0288511514663696,0.23752371966838837
1136.6474324651062,0.8071104884147644,0.21738892793655396
1136.677324797213,0.902168333530426,0.22606590390205383
1136.70721712932,0.9013924598693848,0.22624343633651733
1136.7371094614268,0.9007676839828491,0.22558486461639404
1136.7670017935336,0.8685961961746216,0.2229035347700119
1136.7968941256404,1.1500366926193237,0.24601414799690247
1136.8267864577472,1.0546345710754395,0.23752523958683014
1136.8566787898542,1.084769368171692,0.2401600480079651
1136.886571121961,1.271438717842102,0.2552635371685028
1136.9164634540678,0.5826156735420227,0.1944045126438141
1136.9463557861745,0.9882673621177673,0.23191143572330475
1136.9762481182813,0.8628383874893188,0.2216719686985016
1137.0061404503883,1.0178214311599731,0.2346617430448532
1137.036032782495,0.9547109603881836,0.22853587567806244
1137.065925114602,1.171396017074585,0.24692809581756592
1137.0958174467087,0.7974859476089478,0.21504707634449005
1137.1257097788155,0.8899810314178467,0.22296379506587982
1137.1556021109225,1.5713369846343994,0.27528348565101624
1137.1854944430293,1.0132278203964233,0.23336657881736755
1137.215386775136,0.795783519744873,0.21410953998565674
1137.2452791072428,0.919014573097229,0.22530587017536163
1137.2751714393496,1.4429575204849243,0.26575955748558044
1137.3050637714566,1.13252592086792,0.24274009466171265
1137.3349561035634,0.8530914783477783,0.21897028386592865
1137.3648484356702,0.9138467311859131,0.22397495806217194
1137.394740767777,0.9439500570297241,0.22637388110160828
1137.4246330998837,0.9123444557189941,0.22371438145637512
1137.4545254319908,0.9115697145462036,0.22391125559806824
1137.4844177640975,1.0639796257019043,0.23631972074508667
1137.5143100962043,1.2163482904434204,0.24839884042739868
1137.544202428311,1.0316983461380005,0.23369647562503815
1137.574094760418,0.9697829484939575,0.22740231454372406
1137.603987092525,0.9083077907562256,0.22268782556056976
1137.6338794246317,1.0900812149047852,0.23739781975746155
1137.6637717567385,0.9359292387962341,0.22440026700496674
1137.6936640888453,0.904465913772583,0.22220800817012787
1137.723556420952,1.0250797271728516,0.23189771175384521
1137.753448753059,1.1760485172271729,0.24321793019771576
1137.7833410851658,0.8107320666313171,0.21368926763534546
1137.8132334172726,0.7796581983566284,0.2103322446346283
1137.8431257493794,0.9305206537246704,0.22397078573703766
1137.8730180814862,0.6875467300415039,0.20136961340904236
1137.9029104135932,1.0506975650787354,0.2335388958454132
1137.9328027457,1.049249291419983,0.2335466891527176
1137.9626950778068,1.1385329961776733,0.24051158130168915
1137.9925874099135,0.8959590196609497,0.21999557316303253
1138.0224797420203,1.1064016819000244,0.23743803799152374
1138.0523720741273,0.9247596263885498,0.2224094718694687
1138.0822644062341,0.9233064651489258,0.22154615819454193
1138.112156738341,0.8023231625556946,0.21105755865573883
1138.1420490704477,1.2217044830322266,0.24582523107528687
1138.1719414025545,1.0404733419418335,0.23153741657733917
1138.2018337346615,0.8290525674819946,0.21389195322990417
1138.2317260667683,1.1277374029159546,0.23818330466747284
1138.261618398875,0.9472054839134216,0.22394363582134247
1138.2915107309818,0.7375438213348389,0.20460204780101776
1138.3214030630886,0.857443630695343,0.21525192260742188
1138.3512953951956,0.5283961892127991,0.18325693905353546
1138.3811877273024,1.0634307861328125,0.23296965658664703
1138.4110800594092,1.0313894748687744,0.22800301015377045
1138.440972391516,1.1052310466766357,0.23706309497356415
1138.4708647236228,1.0196826457977295,0.22764933109283447
1138.5007570557298,1.1028517484664917,0.23707802593708038
1138.5306493878365,0.8560186624526978,0.21477293968200684
1138.5605417199433,1.0065189599990845,0.2295742630958557
1138.59043405205,1.4652061462402344,0.2624399960041046
1138.620326384157,1.8451814651489258,0.26679807901382446
1138.650218716264,1.1236193180084229,0.2358027547597885
1138.6801110483707,1.1982914209365845,0.24243398010730743
1138.7100033804775,1.4051135778427124,0.25724393129348755
1138.7398957125843,1.1804405450820923,0.24236679077148438
1138.769788044691,1.0986742973327637,0.23536714911460876
1138.799680376798,0.8009428977966309,0.20786471664905548
1138.8295727089048,0.9761574268341064,0.22559066116809845
1138.8594650410116,0.8628751635551453,0.21260860562324524
1138.8893573731184,0.5634585618972778,0.18362674117088318
1138.9192497052252,1.077494740486145,0.23227792978286743
1138.9491420373322,1.1942445039749146,0.24117985367774963
1138.979034369439,0.7536941170692444,0.2042340785264969
1139.0089267015458,1.2211095094680786,0.2429165244102478
1139.0388190336525,0.9275376200675964,0.2195952981710434
1139.0687113657593,1.0143886804580688,0.22687800228595734
1139.0986036978663,0.6627810597419739,0.19488683342933655
1139.1284960299731,1.0126734972000122,0.22614304721355438
1139.15838836208,1.128686785697937,0.23555563390254974
1139.1882806941867,1.0991510152816772,0.23293861746788025
1139.2181730262935,1.0405802726745605,0.22846181690692902
1139.2480653584005,1.0980510711669922,0.23279359936714172
1139.2779576905073,1.242275357246399,0.24291498959064484
1139.307850022614,0.8048991560935974,0.20788632333278656
1139.3377423547208,1.385245680809021,0.25382566452026367
1139.3676346868276,1.1233803033828735,0.23454990983009338
1139.3975270189346,1.03572416305542,0.2273971289396286
1139.4274193510414,0.9771052598953247,0.22277416288852692
1139.4573116831482,0.7739514112472534,0.20427285134792328
1139.487204015255,0.9176852107048035,0.21755173802375793
1139.5170963473618,1.0907570123672485,0.23164984583854675
1139.5469886794688,0.9743021130561829,0.22205424308776855
1139.5768810115756,0.8580160737037659,0.21187745034694672
1139.6067733436823,0.9155563712120056,0.21697597205638885
1139.6366656757891,0.943958044052124,0.21928243339061737
1139.666558007896,0.944516122341156,0.21923507750034332
1139.696450340003,1.2609188556671143,0.24377509951591492
1139.7263426721097,0.9149198532104492,0.2164284586906433
1139.7562350042165,1.1473749876022339,0.23476125299930573
1139.7861273363233,0.8034412264823914,0.20585192739963531
1139.81601966843,0.7299761176109314,0.19771137833595276
1139.845912000537,1.0267001390457153,0.22526028752326965
1139.8758043326438,1.00710928440094,0.22316238284111023
1139.9056966647506,0.8149411678314209,0.20573589205741882
1139.9355889968574,0.6733817458152771,0.19464652240276337
1139.9654813289642,0.8075574636459351,0.20733942091464996
1139.9953736610712,1.3025602102279663,0.24593083560466766
1140.025265993178,1.0702733993530273,0.229327991604805
1140.0551583252848,1.057088851928711,0.22890132665634155
1140.0850506573915,1.0078227519989014,0.22422872483730316
1140.1149429894983,0.990287721157074,0.22203728556632996
1140.1448353216053,0.9523442983627319,0.21700632572174072
1140.1747276537121,1.2953054904937744,0.24569976329803467
1140.204619985819,1.1023030281066895,0.23061631619930267
1140.2345123179257,0.9924904704093933,0.2212345153093338
1140.2644046500325,1.1966347694396973,0.23706813156604767
1140.2942969821395,1.3594454526901245,0.24937069416046143
1140.3241893142463,0.9025588631629944,0.21399426460266113
1140.354081646353,1.101088523864746,0.22994521260261536
1140.3839739784598,1.0434987545013428,0.22563044726848602
1140.4138663105666,1.1844855546951294,0.23660382628440857
1140.4437586426736,1.0983846187591553,0.22919049859046936
1140.4736509747804,1.0402100086212158,0.22515268623828888
1140.5035433068872,0.7279340028762817,0.1983739733695984
1140.533435638994,1.1242375373840332,0.23150819540023804
1140.5633279711008,1.0948295593261719,0.22925244271755219
1140.5932203032078,0.810726523399353,0.20586328208446503
1140.6231126353146,0.838814377784729,0.20815865695476532
1140.6530049674213,1.0745618343353271,0.22597283124923706
1140.6828972995281,0.893274188041687,0.20994631946086884
1140.712789631635,0.6552878022193909,0.1866082102060318
1140.742681963742,1.0417481660842896,0.22393938899040222
1140.7725742958487,1.0875338315963745,0.22850941121578217
1140.8024666279555,1.0269672870635986,0.2214939296245575
1140.8323589600623,1.062248706817627,0.22639918327331543
1140.862251292169,0.983988881111145,0.219390407204628
1140.892143624276,0.7915151119232178,0.19913791120052338
1140.9220359563828,0.7899043560028076,0.20229670405387878
1140.9519282884896,1.0787714719772339,0.22599416971206665
1140.9818206205964,1.1190780401229858,0.2303302139043808
1141.0117129527032,0.9463128447532654,0.216382697224617
1141.0416052848102,0.8616617321968079,0.20959670841693878
1141.071497616917,0.9460238814353943,0.21648605167865753
1141.1013899490238,1.113978385925293,0.2295047789812088
1141.1312822811306,1.1410917043685913,0.23182645440101624
1141.1611746132373,1.0843744277954102,0.2273823767900467
1141.1910669453443,0.8597144484519958,0.20884466171264648
1141.2209592774511,0.9707930684089661,0.21809172630310059
1141.250851609558,0.8577985167503357,0.20860278606414795
1141.2807439416647,0.7734596133232117,0.2010936439037323
1141.3106362737715,1.0012156963348389,0.219960018992424
1141.3405286058785,1.0641295909881592,0.2239733636379242
1141.3704209379853,1.2971585988998413,0.2414303570985794
1141.400313270092,0.9962217211723328,0.21658024191856384
1141.4302056021988,1.0280996561050415,0.2198902815580368
1141.4600979343056,0.8032118678092957,0.20059646666049957
1141.4899902664126,1.270745038986206,0.24094939231872559
1141.5198825985194,1.5399250984191895,0.2600857615470886
1141.5497749306262,1.327919840812683,0.24482619762420654
1141.579667262733,0.8046242594718933,0.20554138720035553
1141.6095595948398,0.9681715369224548,0.21544601023197174
1141.6394519269468,1.0228413343429565,0.21898820996284485
1141.6693442590536,0.8035221695899963,0.20227095484733582
1141.6992365911603,0.9320573210716248,0.21433858573436737
1141.7291289232671,0.8281365633010864,0.2024461030960083
1141.759021255374,0.9704678654670715,0.21651627123355865
1141.788913587481,0.9105712175369263,0.21202200651168823
1141.8188059195877,1.1864665746688843,0.23379670083522797
1141.8486982516945,1.1006574630737305,0.22738641500473022
1141.8785905838013,0.9066129326820374,0.21200183033943176
1141.908482915908,1.404549479484558,0.2492230236530304
1141.938375248015,0.9881229400634766,0.2181752622127533
1141.9682675801218,0.9875537157058716,0.21820490062236786
1141.9981599122286,1.0426236391067505,0.22273147106170654
1142.0280522443354,0.9039924740791321,0.21131494641304016
1142.0579445764422,0.5443763136863708,0.17687053978443146
1142.0878369085492,0.4057534337043762,0.16172489523887634
1142.117729240656,0.7369604110717773,0.1962277740240097
1142.1476215727628,0.7366530299186707,0.19586871564388275
1142.1775139048696,1.1503642797470093,0.2304956018924713
1142.2074062369763,0.8466064929962158,0.20625799894332886
1142.2372985690834,0.7638906240463257,0.19834256172180176
1142.2671909011901,0.6812390685081482,0.19113053381443024
1142.297083233297,0.9947418570518494,0.21765916049480438
1142.3269755654037,0.9647915959358215,0.21300463378429413
1142.3568678975105,0.7866091728210449,0.20112574100494385
1142.3867602296175,1.227095127105713,0.23631782829761505
1142.4166525617243,1.2281960248947144,0.23402735590934753
1142.446544893831,0.7056522369384766,0.1931137889623642
1142.4764372259378,1.144938588142395,0.2295781970024109
1142.5063295580446,1.0571092367172241,0.22143249213695526
1142.5362218901516,1.0181056261062622,0.22101673483848572
1142.5661142222584,1.0018970966339111,0.21688543260097504
1142.5960065543652,1.0978437662124634,0.22301599383354187
1142.625898886472,0.894733726978302,0.2098744809627533
1142.6557912185788,1.3549258708953857,0.24341820180416107
1142.6856835506858,0.9786267280578613,0.21655772626399994
1142.7155758827926,0.9585217833518982,0.21191927790641785
1142.7454682148993,0.9885637760162354,0.21651755273342133
1142.7753605470061,0.842096745967865,0.2049449384212494
1142.805252879113,1.1422513723373413,0.22901251912117004
1142.83514521122,1.2784112691879272,0.23900000751018524
1142.8650375433267,1.1409120559692383,0.22894710302352905
1142.8949298754335,1.0311288833618164,0.22028164565563202
1142.9248222075403,0.9216330647468567,0.21160148084163666
1142.954714539647,0.9213839173316956,0.210711270570755
1142.984606871754,0.5934451222419739,0.18134132027626038
1143.0144992038609,0.5660914182662964,0.17819243669509888
1143.0443915359676,0.5110675096511841,0.17211656272411346
1143.0742838680744,0.31998077034950256,0.1494271457195282
1143.1041762001812,0.3744101822376251,0.15630047023296356
1143.1340685322882,0.8101697564125061,0.20156247913837433
1143.163960864395,0.8373720049858093,0.20375044643878937
1143.1938531965018,0.5374260544776917,0.17495442926883698
1143.2237455286086,0.9185780882835388,0.21064487099647522
1143.2536378607153,0.8912568092346191,0.2083214521408081
1143.2835301928224,0.8093293309211731,0.20138703286647797
1143.3134225249291,0.8637937307357788,0.20576083660125732
1143.343314857036,1.1632788181304932,0.22969768941402435
1143.3732071891427,0.972568929195404,0.21492919325828552
1143.4030995212495,0.9720050692558289,0.2149275243282318
1143.4329918533565,0.9708225131034851,0.21463041007518768
1143.4628841854633,1.2413678169250488,0.23534613847732544
1143.49277651757,0.8884873986244202,0.20778661966323853
1143.5226688496768,0.8886085748672485,0.20791155099868774
1143.5525611817836,0.8882254362106323,0.20784223079681396
1143.5824535138906,0.8606299757957458,0.20515337586402893
1143.6123458459974,0.9957234859466553,0.21608296036720276
1143.6422381781042,0.9949220418930054,0.21609221398830414
1143.672130510211,0.9130229949951172,0.20986951887607574
1143.7020228423178,1.209854006767273,0.23283012211322784
1143.7319151744248,0.9659000635147095,0.21362681686878204
1143.7618075065316,1.046789288520813,0.2205246239900589
1143.7916998386384,0.8304635882377625,0.20258191227912903
1143.8215921707451,0.9662076234817505,0.2138637900352478
1143.851484502852,1.1283085346221924,0.22637642920017242
1143.881376834959,1.1822199821472168,0.2302115559577942
1143.9112691670657,0.9385294914245605,0.21146079897880554
1143.9411614991725,0.9916983246803284,0.2158055305480957
1143.9710538312793,0.6672475337982178,0.18727390468120575
1144.000946163386,0.9363694190979004,0.2110753208398819
1144.030838495493,1.097947120666504,0.2240135371685028
1144.0607308275999,0.8547142148017883,0.20404765009880066
1144.0906231597066,0.9354622960090637,0.2107606679201126
1144.1205154918134,1.1240966320037842,0.2257016897201538
1144.1504078239202,0.9084010720252991,0.20832490921020508
1144.1803001560272,1.1763073205947876,0.22955942153930664
1144.210192488134,0.7983658909797668,0.19921313226222992
1144.2400848202408,1.0663570165634155,0.22124610841274261
1144.2699771523476,1.011866569519043,0.21722066402435303
1144.2998694844543,1.3340784311294556,0.24078568816184998
1144.3297618165614,0.957798182964325,0.21255798637866974
1144.3596541486681,0.7693448066711426,0.19668617844581604
1144.389546480775,0.7955931425094604,0.19898419082164764
1144.4194388128817,0.6618940830230713,0.18637560307979584
1144.4493311449885,1.3059628009796143,0.23840788006782532
1144.4792234770955,0.9302529096603394,0.21005547046661377
1144.5091158092023,1.0639915466308594,0.220550075173378
1144.539008141309,0.9298581480979919,0.20998558402061462
1144.5689004734159,0.8222629427909851,0.2002560943365097
1144.5987928055226,0.6880583167076111,0.18803322315216064
1144.6286851376296,0.500222384929657,0.1692228764295578
1144.6585774697364,0.33960580825805664,0.15028785169124603
1144.6884698018432,0.20626361668109894,0.13089929521083832
1144.71836213395,0.0993456244468689,0.11231052875518799
1144.7482544660568,0.12577404081821442,0.11642861366271973
1144.7781467981638,0.045023009181022644,0.09933243691921234
1144.8080391302706,0.1781853586435318,0.1253993660211563
1144.8379314623774,0.07129992544651031,0.10590554028749466
1144.8678237944841,0.20474612712860107,0.13063187897205353
1144.897716126591,0.20429296791553497,0.1305886209011078
1144.927608458698,0.39146122336387634,0.1566598117351532
1144.9575007908047,0.5570045113563538,0.13784562051296234
1144.9873931229115,0.8562932014465332,0.13124020397663116
1145.0172854550183,0.7190677523612976,0.12264582514762878
1145.047177787125,0.7574206590652466,0.1252974569797516
1145.077070119232,0.8931111693382263,0.13372153043746948
1145.1069624513389,1.0790154933929443,0.1362864375114441
1145.1368547834456,0.6638140678405762,0.11895419657230377
1145.1667471155524,1.0010242462158203,0.13977932929992676
1145.1966394476592,1.215012788772583,0.1424247771501541
1145.2265317797662,1.0114909410476685,0.13197211921215057
1145.256424111873,0.9454508423805237,0.13660281896591187
1145.2863164439798,1.1734257936477661,0.1405448615550995
1145.3162087760866,0.9153044819831848,0.13484114408493042
1145.3461011081934,0.8353976011276245,0.12982045114040375
1145.3759934403004,0.9583559632301331,0.1370294690132141
1145.4058857724071,0.833454966545105,0.1296498030424118
1145.435778104514,0.8480384349822998,0.13050927221775055
1145.4656704366207,0.7413028478622437,0.1238780990242958
1145.4955627687275,1.0603089332580566,0.13411977887153625
1145.5254551008345,1.0341205596923828,0.13321706652641296
1145.5553474329413,1.0602644681930542,0.13387459516525269
1145.585239765048,1.2056914567947388,0.13364768028259277
1145.6151320971549,0.9507420063018799,0.1366901844739914
1145.6450244292616,1.1884040832519531,0.1418408304452896
1145.6749167613686,0.9749932289123535,0.13819454610347748
1145.7048090934754,0.8859298229217529,0.13273468613624573
1145.7347014255822,0.7790265083312988,0.12598861753940582
1145.764593757689,1.0719423294067383,0.13500000536441803
1145.7944860897958,1.0976901054382324,0.13563887774944305
1145.8243784219028,1.0587584972381592,0.13434931635856628
1145.8542707540096,1.0198184251785278,0.13188157975673676
1145.8841630861164,0.9232156276702881,0.13465747237205505
1145.9140554182231,1.056624412536621,0.13429833948612213
1145.94394775033,1.0967191457748413,0.1443570852279663
